"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_height","tiller_number","basal_circumference"
683,"DN14",2014,"thick","33",33060,"RIL_070","null",8.88717082749778,117.834786106599,14.1643359440117,0.0266710992247091,349.732121594835,1.50166466678302,16.3666515848813,10.709707042384,-12.4091003732623,37.2284729580493,1.90939968296221,0.700103260532697,1.10666630165184,2.74683377820638,4.95887559786059,1.66391194971667,0.143523863603732,330.325456136832,1.53451589525572,236.726930444407,2.98493812777547,21.780440961442
684,"DN14",2014,"thick","33",33061,"RIL_053","null",9.7935202594521,132.324288820457,14.3163901877704,0.0311092704150242,335.500590412857,1.61784134719063,17.2563433700246,10.8044218648496,-12.0616671224451,37.9521586131119,1.53104937596497,0.437162092255625,1.16991771774208,1.92063769846226,3.31114521057781,1.15526515887873,0.141384797711463,385.67182961591,1.72329684962423,271.434938514878,3.72215916138395,21.8162987852801
685,"DN14",2014,"thick","33",33062,"RIL_093","null",8.75580482720323,116.417954670826,18.8595632515652,0.0261278575452022,358.290649273685,1.50965114195784,16.6677845002739,11.0141261371478,-12.3248207357491,36.2476135799972,1.27928387276814,0.463901873687594,0.782240119232136,1.93041693254594,3.20953788428911,1.49611249765005,0.155621707541244,287.691309905931,1.35167722153685,223.349008719884,3.89283244113097,19.3368594482094
686,"DN14",2014,"thick","33",33063,"B100","null",15.9640597784357,161.695825323389,18.9011079551274,0.0514994377543441,330.9663826667,1.72178233315636,18.3462254848707,10.9472830789971,-12.2273764648494,41.7969686336426,2.67360025007015,0.933630794225335,1.72882788169466,2.90711088736212,5.62280897224016,1.13349178436879,0.167323029626946,468.843696849451,0.785827689250858,331.367419823144,2.06490531200856,24.3728029400811
687,"DN14",2014,"thick","33",33064,"RIL_112","null",9.62313745712283,137.446815329165,15.4129031609771,0.0291811131097273,350.348745373781,1.67499938555635,18.8679089414954,11.5574724605517,-12.3639514087942,36.2476135799972,1.87459518150184,0.660028663253995,1.14608619079041,2.15433025279177,4.10937116229876,1.18026572117674,0.159782061935291,402.284251589717,1.38847252257048,274.672141330548,2.92672921905347,19.9356633980435
688,"DN14",2014,"thick","33",33065,"RIL_068","null",6.33201394455853,83.8672566923536,15.2055920645739,0.0171087956614229,389.178176417742,1.67162031895263,18.1384550009685,10.9623888028035,-12.348950398866,40.1570080853574,2.12144949498706,0.754638019403841,1.38316401429804,1.27564775825294,3.43146667988168,0.584252621522709,0.207036601397377,263.979998134001,1.84074183953199,180.961221868022,2.71446279365651,20.7483723295432
689,"DN14",2014,"thick","33",33066,"RIL_087","null",3.55168649184957,77.227691579227,13.1761784415775,0.0136997255105912,295.311895876818,1.79895356833137,18.5109496220253,10.3817134813391,-12.5873875538771,32.6324768880526,1.09640237504815,0.20529688626552,0.76924235420683,0.166780823194271,1.6288175080771,0.510557180305924,0.145740153915655,287.169397369821,1.85605516363819,217.220794233341,2.86215018472781,14.2861952361963
690,"DN14",2014,"thick","33",33067,"RIL_076","null",9.57034047066153,142.216210432596,16.4617424777956,0.0311650455675837,320.400101474946,1.84042388368797,19.332032193957,10.776150096275,-12.4951845356163,38.0502445509171,1.95921915135341,0.559343371557137,1.38716135191485,1.75707410399711,3.71953336988175,0.877411571406557,0.151486060667379,430.633039658903,1.68859061421175,319.432588961604,2.5520146463619,17.9758939205787
691,"DN14",2014,"thick","33",33068,"RIL_210","null",10.7103502494554,133.734279698621,15.4401114969055,0.0373941696416139,305.445078617145,1.77771864682767,18.7866414622857,10.8187955460786,-12.1376569647254,38.97010208159,2.08562792162063,0.614612284773625,1.46714789659023,2.70487362652485,4.74289965245385,1.29189579163318,0.134016125812851,518.020405209899,1.01817977275523,211.477229884298,1.8683613604108,20.5382954828673
692,"DN14",2014,"thick","33",33069,"B100","null",15.9640597784357,161.695825323389,18.9011079551274,0.0514994377543441,330.9663826667,1.72178233315636,18.3462254848707,10.9472830789971,-12.2273764648494,41.7969686336426,2.67360025007015,0.933630794225335,1.72882788169466,2.90711088736212,5.62280897224016,1.13349178436879,0.167323029626946,468.843696849451,0.785827689250858,331.367419823144,2.06490531200856,24.3728029400811
693,"DN14",2014,"thick","33",33070,"RIL_199","null",12.0034720190758,129.371908868486,15.5977310906915,0.042005186125664,308.476520068733,1.72962583168413,18.1431636188871,10.6258136474314,-12.3563569703108,37.8540726753066,1.47444122683517,0.443251835446711,1.00920584643553,1.89822410487815,3.38282309376742,1.29981378662365,0.139650841163411,417.341902654289,0.75273845454569,267.81733012338,2.32832045322159,20.813264487049
694,"DN14",2014,"thick","33",33071,"RIL_163","null",8.28801847430539,111.517118192122,13.5996423901287,0.0254582202959132,351.684616515834,1.66091740485788,17.6550303641233,11.2518790402145,-12.1954926982514,38.4120873784483,1.68850180458634,0.624723221463325,1.06521488122273,1.599420232082,3.32626888078617,0.966536883249931,0.182301331569126,298.566264523756,1.41410558269334,215.935990799208,2.76638280595311,21.7037247050408
695,"DN14",2014,"thick","33",33072,"RIL_022","null",12.5306319548715,153.774477290888,16.0364791124886,0.0352254889938356,357.731012697477,1.62894835792964,17.5689295884953,10.8579180191623,-12.1403320564686,39.3319449091213,2.71547586511803,0.839381791718839,1.91413149867407,3.30127546494485,5.92652839549401,1.22437473547412,0.137283997665811,475.509920988315,0.967083920796348,324.972087510979,2.85712081789732,22.5460668755967
696,"DN14",2014,"thick","33",33073,"RIL_171","null",8.12453778048596,105.396145164419,15.6322775156687,0.0230444417768486,372.672369089711,1.59701292575288,17.0544431965088,10.7429285693295,-12.3481321948856,38.6420517611166,1.87765483399286,0.698073964536226,1.11603986248956,2.36397905744408,4.41011439375375,1.38747804931318,0.155970484864925,262.642800000465,1.69131176528906,211.346875702202,3.0348746665929,22.8340865020587
697,"DN14",2014,"thick","33",33074,"RIL_044","null",11.5142800973432,150.595036302426,15.324777600848,0.0405525698928813,310.165199514543,1.73410485731442,18.8643358136957,11.2358554395285,-12.0791806708492,37.8235717516171,1.2467352085278,0.424391710415798,0.807454367797535,1.5527693908765,2.82755027568057,1.29709291125827,0.154037474060943,425.824929212118,0.847379990167642,217.608143655926,1.79511160547438,17.3016660936519
698,"DN14",2014,"thick","33",33075,"RIL_188","null",9.35700895154819,109.425120433751,15.5813092307282,0.0318284259901133,317.405251803284,1.82168336562669,18.7977554952613,10.5578048254256,-12.5233437060472,37.4719210486869,1.00846764647953,0.321648039040062,0.679247556562055,0.913407730954422,1.75903624333531,0.74107066906337,0.187169058163219,226.958083726497,1.45231979195877,172.705056767474,2.74547719036539,20.2753635467956
699,"DN14",2014,"thick","33",33076,"RIL_027","null",9.42914111012382,117.484387959299,15.9914536706922,0.0271859959324025,355.368713412191,1.6832343306084,17.3653664007302,10.5607973339161,-12.2785449802384,38.0840370579749,1.96890454837022,0.628283125444915,1.33080182686036,2.24698085801934,4.21538610107711,1.15082658139707,0.149926547898718,360.573281995065,1.64652834587482,294.45684746872,3.41048918825947,22.8065818823285
700,"DN14",2014,"thick","33",33077,"RIL_195","null",9.02148379905756,110.610374935103,15.7684865012936,0.0282231131821829,341.290833934404,1.75223674094378,18.0481747018693,10.3562659577948,-12.15886220557,38.0502445509171,1.77431731189852,0.559046018087165,1.2097165776148,2.89799532820958,4.63463859482739,1.67582094823078,0.127870058837796,330.33436811083,1.43998759652448,265.760356700489,3.39486291652515,22.2759614694195
701,"DN14",2014,"thick","33",33078,"RIL_013","null",10.6524876064682,131.529892670935,15.8198570631647,0.0338374263876607,327.252188687924,1.70814166187443,18.4784097756597,10.9521572477442,-12.3684213995166,38.1178295650327,1.97957165455972,0.657756898249156,1.32176285800744,2.78205140695649,4.71083161216459,1.39769218531042,0.142195137775752,349.739655300812,1.40980502194926,271.940220018543,2.51302758321683,22.3141300672888
702,"DN14",2014,"thick","33",33079,"RIL_002","null",10.4938238583965,139.917764525706,14.9297435136811,0.0330592737664483,331.696279461005,1.64304696555489,17.4761353791166,10.9005634689659,-12.3028000231747,38.2464164265275,2.61896002287904,0.79480600952077,1.85215077647633,2.86754363001817,5.45388654323842,1.12844633935174,0.141219145428555,450.538905053252,1.51318229183147,362.707888977713,2.90785971397426,22.337462864117
703,"DN14",2014,"thick","33",33080,"RIL_114","null",8.20275600963309,102.422495743721,16.1049885194999,0.0232235440247792,358.536831994512,1.63533233966961,17.1411355554253,10.414459414401,-12.5941111266846,39.19677488089,1.93834840259407,0.715620608891116,1.22827084909398,2.0852915375776,4.00715934056547,1.04900882288317,0.174103638115288,397.613171113246,1.67961862624028,329.011445943471,2.42125903582,21.7401826711254
704,"DN14",2014,"thick","33",33081,"RIL_064","null",9.60297327353622,113.322535512426,16.0008364528026,0.0279176252998354,351.396012578644,1.70347796935141,17.7495439790496,10.5332700888981,-12.37343479674,38.3140014406431,1.55426449668429,0.532850198086797,1.01952608373365,2.14098571031213,3.6923957466915,1.4093311411275,0.146899227955388,294.128870928319,1.39173431552939,244.073088764043,2.65102776927253,21.2970639096447
705,"DN14",2014,"thick","33",33082,"RIL_128","null",18.2348162944809,180.965740002121,18.3689426180733,0.0615570132153214,309.05884496233,1.61966661604047,17.610061136415,10.8918382777975,-12.0809576481036,37.7592783208698,2.44481848117918,0.867566549289163,1.62560245666561,3.03712737343728,5.42589445562701,1.28046058970061,0.151984274785224,466.524674543155,0.660251702926938,243.682550735552,2.969919139579,22.6406220372495
706,"DN14",2014,"thick","33",33083,"RIL_047","null",8.68006640592592,113.610440455104,17.5478648799421,0.0239665608874081,375.289946166092,1.61933386487897,16.773831295063,10.3374181120785,-12.1101689124546,36.7042507619654,1.69637424363094,0.608740278076774,1.07979626491167,1.73003023267834,3.46258432660319,1.04012430726839,0.17382903417545,315.579188105887,1.64506349842321,242.45842982553,2.87980145125382,18.7640921059039
707,"DN14",2014,"thick","33",33084,"RIL_074","null",6.54548659079162,95.6111557094176,14.1505093783617,0.0196403639723791,348.611961884371,1.62351761158118,16.6906090833609,10.2599012158724,-12.1361458374727,38.1483304887223,1.09251681667795,0.371146644936435,0.685531366822952,1.56991426164097,2.69247640988977,1.47004164240495,0.153704933949667,316.358215243469,0.86349484683684,198.871000935433,2.74725542328133,15.1845808479442
708,"DN14",2014,"thick","33",33085,"RIL_134","null",10.2995906578396,127.948369028298,16.4884994227983,0.0344132656666062,315.201837698712,1.70976689783707,17.7491291818624,10.5951931864349,-12.3432957896778,39.19677488089,3.2221681571161,0.980281919661543,2.47672571179555,3.67136251905332,7.17367230956774,1.22290222915336,0.135564698555516,549.273022622383,1.49282177312181,419.216756661875,1.95435597784422,23.5668323873027
709,"DN14",2014,"thick","33",33086,"RIL_081","null",11.0879541910538,149.627140023784,14.488291596766,0.0386106213415601,310.599921743602,1.65243260959832,17.6432492774995,10.8020732137028,-12.5448310383932,41.6892989998146,2.71534630180618,0.879895643275231,1.81552664995325,2.18532735819996,5.39214784418441,0.972283709501481,0.163916695938352,526.980423393536,1.23965426322178,288.007164165388,1.89401680313842,19.6989054323083
710,"DN14",2014,"thick","33",33087,"B100","null",15.9640597784357,161.695825323389,18.9011079551274,0.0514994377543441,330.9663826667,1.72178233315636,18.3462254848707,10.9472830789971,-12.2273764648494,41.7969686336426,2.67360025007015,0.933630794225335,1.72882788169466,2.90711088736212,5.62280897224016,1.13349178436879,0.167323029626946,468.843696849451,0.785827689250858,331.367419823144,2.06490531200856,24.3728029400811
711,"DN14",2014,"thick","33",33088,"RIL_098","null",9.72779517908697,135.560605771843,17.3595604682019,0.0331423574065717,314.536763217419,1.69614873035683,17.9373329756445,10.7462284082434,-12.3730470498953,35.0945000832877,1.21992232662129,0.293096137253253,0.902516044533366,0.950746375916198,2.23746192787214,0.8181248639279,0.143063817312906,377.421586494649,1.32028355988874,NA,2.08201904096756,17.5703431826985
712,"DN14",2014,"thick","33",33089,"RIL_201","null",14.7804492224676,187.252558165515,16.6084761519927,0.0484494228435394,316.664200110641,1.52064242224726,17.4122915704531,11.6050676687262,-12.2482165507064,39.1662739572005,2.90335878285027,0.831325914435702,2.08089709681664,3.88194056676641,6.64049109510796,1.31163314770014,0.127588740601528,596.064303164391,1.07250510724444,441.366660069863,2.7342705768981,21.5533408159258
713,"DN14",2014,"thick","33",33090,"RIL_183","null",10.4875585166937,142.684413249525,15.9972276539872,0.0323331337027927,332.955588627991,1.73992403281312,18.7311599145551,10.967229660663,-12.6507278005475,41.2969552485938,2.17697730938137,0.793359347525297,1.44042479631075,1.89896132221591,3.92859253790256,0.774607996861321,0.188217688142306,356.127061342348,1.42121026506171,284.629830661049,2.87980666070154,22.4351656095886
714,"DN14",2014,"thick","33",33091,"RIL_057","null",6.65580367847876,88.7733879714974,13.3593433803978,0.0188793818801647,364.724523715159,1.69618472351897,16.9574417311239,10.0092014132274,-12.6656585258289,40.3803893012891,1.66015927863234,0.533351530991195,1.11553917750084,2.16337839035869,3.82371983038245,1.32405233711055,0.143887613982395,375.63326156159,1.25202638747777,244.044386524455,2.21908165612431,23.1469757016397
715,"DN14",2014,"thick","33",33092,"RIL_174","null",5.69321837120601,83.0815293726363,15.1875451000886,0.0161762846352634,367.946576681665,1.62117990164642,17.4875003133794,10.8112446804835,-12.3866856986163,37.6579007996962,1.24365000951233,0.385624800807492,0.846997341241408,1.71940655814919,2.98694607543341,1.44127406320755,0.137680328538869,242.837780624131,1.68101936006323,201.74512247708,3.2300488823922,19.2977009731074
716,"DN14",2014,"thick","33",33093,"RIL_116","null",9.06047084067109,110.293348756566,16.3211364880869,0.0331495385832054,296.119560596953,1.72675483505989,18.6072856421448,10.9387347542823,-12.2602710552771,37.8540726753066,1.92225058261084,0.648006710392384,1.28349044265677,2.81237447009566,4.69229982510604,1.48722612149301,0.139677361002878,353.325987728183,1.68193587001518,236.850055172006,2.58429462646982,21.5160724937314
717,"DN14",2014,"thick","33",33094,"RIL_033","null",7.03702314374291,99.1084936136668,15.2737193407013,0.0186180107539234,398.365236780164,1.48042974527932,15.678464573711,10.4568817263985,-12.1933217589253,37.8540726753066,1.44211115150977,0.529736930578133,0.916609580544546,2.07057627620652,3.52243661785671,1.49487425895433,0.151537853851996,274.898439343917,1.41644174850143,214.09638357491,5.41982471531602,23.2983166049882
718,"DN14",2014,"thick","33",33095,"RIL_206","null",9.55828622444905,129.971304675175,15.8946069795339,0.0362355187367606,294.401580381369,1.80320055261224,18.6831059254275,10.6041415154095,-12.4919419004203,36.4067013651815,1.86480555054843,0.54684198622734,1.57918517080023,2.80049807844162,4.26158760141917,1.32217214814463,0.134050114706096,409.498427479467,1.69476150825768,297.174244388555,2.26828140847052,22.3541563728347
719,"DN14",2014,"thick","33",33096,"RIL_010","null",4.95801367476388,91.1127251959527,11.6387755861324,0.0140501453466009,369.629114862896,1.70852327309116,18.3927950422888,11.0702110179358,-12.5514603361028,39.0038945886479,2.10195815447488,0.633600065298056,1.46675603382486,1.5878034897195,3.74854457214731,0.767146527596656,0.166415816661137,412.274674882756,1.48129470948127,319.929573498698,2.90024541371013,22.2394356402302
720,"DN14",2014,"thick","33",33097,"RIL_062","null",14.8448267910161,154.488411789201,19.166197833962,0.0472079297877001,324.599886742539,1.72394088943099,18.1888855337028,10.9514585160544,-12.3173367863844,38.1178295650327,2.31617905857344,0.823967924149062,1.5093736131155,3.55215378934446,5.77333547400303,1.5387475686331,0.142191338492323,445.074256857132,1.18364404436922,331.819781753519,2.49809643026262,20.5243552830808
